time_ni,acel_ni
19.035,-3.015141444
19.045,-3.681950368
19.055,-4.819559292
19.065,-5.800268216
19.075,-6.545577141
19.085,-7.133986065
19.095,-7.486994989
19.105,-7.016303913
19.115,-6.780912837
19.125,-6.584821762
19.135,-5.839530686
19.145,-4.78043961
19.155,-3.682048534
19.165,-2.466057458
19.175,-0.896966383
19.185,0.201324693
19.195,1.456615769
19.205,4.163206845
19.215,4.476997921
19.225,4.751588997
19.235,5.300780072
19.245,6.673671148
19.255,7.222862224
19.265,6.9090533
19.275,6.163644376
19.285,6.006735451
19.295,5.575226527
19.305,4.986917603
19.315,4.123908679
19.325,3.103999755
19.335,1.49569083
19.345,0.436581906
19.355,-0.857927018
19.365,-2.427035942
19.375,-3.446944866
19.385,-4.662953791
19.395,-5.565162715
19.405,-6.349671639
19.415,-7.094980563
19.425,-7.448089487
19.435,-7.251898411
19.445,-6.663507336
19.455,-6.62431626
19.465,-6.310525184
19.475,-5.329834108
19.485,-4.427643032
19.495,-3.250851957
19.505,-1.917160881
19.515,-0.661969805
19.525,0.357921271
19.535,1.495512347
19.545,4.162903422
19.555,5.261194498
19.565,4.045185574
19.575,5.69267665
19.585,6.477267726
19.595,6.830258801
19.605,6.830249877
19.615,6.045740953
19.625,5.928032029
19.635,5.692623105
19.645,5.182714181
19.655,4.790405256
19.665,4.005896332
19.675,2.868287408
19.685,0.710878484
19.695,-0.58363044
19.705,-1.995839365
19.715,-3.447248289
19.725,-4.702457213
19.735,-5.683166137
19.745,-6.349975061
19.755,-6.859983986
19.765,-7.40919291
19.775,-7.213001834
19.785,-6.938410758
19.795,-6.703119682
19.805,-6.153928606
19.815,-5.408637531
19.825,-4.506446455
19.835,-3.408055379
19.845,-2.309764303
19.855,-0.936873227
19.865,0.396817848
19.875,7.732208924
19.885,2.3582
19.895,4.084091076
19.905,5.927782152
19.915,6.437673227
19.925,7.339864303
19.935,7.222255379
19.945,6.673046455
19.955,6.123837531
19.965,5.966928606
19.975,5.574619682
19.985,5.182410758
19.995,4.515501834
20.005,3.57409291
20.015,2.279583986
20.025,1.141975061
20.035,-0.034833863
20.045,-1.486142787
20.055,-2.819851711
20.065,-3.604460635
20.075,-4.74196956
20.085,-6.114978484
20.095,-6.664087408
20.105,-6.938696332
20.115,-6.899505256
20.125,-6.742614181
20.135,-6.350323105
20.145,-5.840432029
20.155,-4.938240953
20.165,-3.604549877
20.175,-2.349258802
20.185,-0.740967726
20.195,0.59272335
20.205,2.789414426
20.215,3.652305502
20.225,3.495396578
20.235,5.417487653
20.245,5.888278729
20.255,6.476669805
20.265,6.633560881
20.275,5.692051957
20.285,5.299843032
20.295,5.221334108
20.305,5.064425184
20.315,4.67211626
20.325,4.240607336
20.335,3.299198411
20.345,2.396989487
20.355,1.259380563
20.365,0.357171639
20.375,-0.898037285
20.385,-2.19254621
20.395,-2.977055134
20.405,-3.722464058
20.415,-4.859972982
20.425,-5.683781906
20.435,-6.27219083
20.445,-6.860599755
20.455,-6.939008679
20.465,-6.703717603
20.475,-5.801526527
20.485,-4.977735451
20.495,-3.683244376
20.505,-2.2711533
20.515,-0.898162224
20.525,0.317828852
20.535,5.613419928
20.545,2.161411003
20.555,3.024402079
20.565,5.417193155
20.575,5.495684231
20.585,6.672475307
20.595,6.358666382
20.605,5.966357458
20.615,5.691748534
20.625,5.37793961
20.635,5.299530686
20.645,4.985721762
20.655,4.397312837
20.665,3.534303913
20.675,2.396694989
20.685,1.690586065
20.695,0.552977141
20.705,-0.623831784
20.715,-1.839840708
20.725,-2.898949632
20.735,-3.565758556
20.745,-4.70336748
20.755,-5.409476405
20.765,-6.272485329
20.775,-6.821694253
20.785,-7.096203177
20.795,-6.704012101
20.805,-6.547121025
20.815,-6.11562995
20.825,-5.527238874
20.835,-4.389647798
20.845,-3.448256722
20.855,-2.389165646
20.865,-1.173074571
20.875,1.494316505
20.885,2.239607581
20.895,3.102598657
20.905,4.161689733
20.915,6.083780808
20.925,6.319171884
20.935,6.43676296
20.945,6.476054036
20.955,5.769945112
20.965,5.730736187
20.975,5.573727263
20.985,5.220718339
20.995,4.789209415
21.005,4.240000491
21.015,3.455491567
21.025,2.553282642
21.035,1.651073718
21.045,0.513464794
21.055,-0.50644413
21.065,-1.761653054
21.075,-2.899261979
21.085,-3.801470903
21.095,-4.899879827
21.105,-5.684388751
21.115,-6.351197675
21.125,-6.9396066
21.135,-7.331915524
21.145,-6.978924448
21.155,-6.704333372
21.165,-6.547442296
21.175,-5.880551221
21.185,-4.899960145
21.195,-3.762369069
21.205,-2.350177993
21.215,-0.977286917
21.225,0.081804159
21.235,0.905595234
21.245,3.57298631
21.255,4.200577386
21.265,3.965268462
21.275,6.358059538
21.285,6.907250613
21.295,6.907241689
21.305,6.044232765
21.315,5.887323841
21.325,5.573414917
21.335,5.063505992
21.345,4.475097068
21.355,3.768988144
21.365,2.86677922
21.375,1.807670296
21.385,0.513161371
21.395,-0.428247553
21.405,-1.644256477
21.415,-2.703465401
21.425,-3.291874325
21.435,-4.154783249
21.445,-5.017792174
21.455,-5.331601098
21.465,-5.802410022
21.475,-6.194618946
21.485,-6.19462787
21.495,-6.194636795
21.505,-6.037745719
21.515,-5.606254643
21.525,-5.096363567
21.535,-3.997972491
21.545,-2.860481416
21.555,-1.52679034
21.565,-0.075399264
21.575,1.219091812
21.585,5.847782888
21.595,2.905773963
21.605,4.553365039
21.615,5.769356115
21.625,5.965447191
21.635,6.357738267
21.645,6.279229343
21.655,5.847720418
21.665,5.612411494
21.675,5.10240257
21.685,4.788593646
21.695,4.200184722
21.705,3.258775797
21.715,2.160366873
21.725,1.101257949
21.735,0.002949025
21.745,-1.173859899
21.755,-2.389968824
21.765,-3.488277748
21.775,-4.272786672
21.785,-5.253495596
21.795,-5.99880452
21.805,-6.391113445
21.815,-6.665622369
21.825,-6.665631293
21.835,-6.391140217
21.845,-6.155749141
21.855,-5.685058065
21.865,-4.86126699
21.875,-3.880675914
21.885,-2.899984838
21.895,-1.644693762
21.905,-0.507202686
21.915,0.787288389
21.925,3.964679465
21.935,2.160170541
21.945,3.140861617
21.955,5.572852693
21.965,5.533643768
21.975,6.200534844
21.985,6.43582592
21.995,5.886716996
22.005,5.925908072
22.015,5.415899148
22.025,5.258990223
22.035,4.984481299
22.045,4.317572375
22.055,3.572263451
22.065,1.650154527
22.075,0.865645602
22.085,-0.271963322
22.095,-1.017272246
22.105,-2.07638117
22.115,-3.096290094
22.125,-3.723999019
22.135,-4.547707943
22.145,-5.449916867
22.155,-5.959925791
22.165,-6.430634715
22.175,-6.58754364
22.185,-6.352152564
22.195,-6.077661488
22.205,-5.489270412
22.215,-4.547779336
22.225,-3.48868826
22.235,-2.311897185
22.245,-1.213606109
22.255,-0.350615033
22.265,0.355476043
22.275,2.552167119
22.285,2.630658194
22.295,2.63064927
22.305,3.885840346
22.315,5.415631422
22.325,5.572522498
22.335,6.317913573
22.345,5.886404649
22.355,5.297995725
22.365,5.180286801
22.375,4.905677877
22.385,4.631068952
22.395,4.081860028
22.405,3.493451104
22.415,2.66974218
22.425,1.728233256
22.435,0.786824332
22.445,-0.154584593
22.455,-1.292193517
22.465,-3.724302441
22.475,-4.273411365
22.485,-5.214920289
22.495,-5.881729214
22.505,-5.999438138
22.515,-6.313247062
22.525,-6.077955986
22.535,-5.88176491
22.545,-5.607173835
22.555,-4.940382759
22.565,-4.155791683
22.575,-3.214400607
22.585,-2.155309531
22.595,-1.017718456
22.605,0.15907262
22.615,1.178963696
22.625,3.807154772
22.635,2.434145848
22.645,4.434736924
22.655,6.160627999
22.665,6.239119075
22.675,6.552910151
22.685,6.082201227
22.695,5.572192303
22.705,5.611483378
22.715,5.062274454
22.725,4.51306553
22.735,3.963956606
22.745,3.140147682
22.755,2.277138757
22.765,1.139529833
22.775,0.237320909
22.785,-0.743288015
22.795,-2.194696939
22.805,-3.214605864
22.815,-3.999114788
22.825,-5.136723712
22.835,-5.646732636
22.845,-6.31354156
22.855,-6.627350484
22.865,-6.313559409
22.875,-5.882068333
22.885,-5.450577257
22.895,-4.666086181
22.905,-3.646195105
22.915,-2.78320403
22.925,-1.724112954
22.935,-0.625821878
22.945,1.649369198
22.955,1.923960274
22.965,1.767051349
22.975,3.453742425
22.985,5.218933501
22.995,5.768124577
23.005,5.964215653
23.015,6.317306728
23.025,6.121097804
23.035,5.57188888
23.045,5.454279956
23.055,5.336571032
23.065,4.905062108
23.075,4.277453183
23.085,3.532144259
23.095,2.433735335
23.105,1.688426411
23.115,0.668517487
23.125,-0.351391438
23.135,-1.214400362
23.145,-2.155809286
23.155,-2.94031821
23.165,-3.646427134
23.175,-4.940936059
23.185,-5.647044983
23.195,-6.353053907
23.205,-6.666862831
23.215,-6.666871755
23.225,-6.588480679
23.235,-6.313889604
23.245,-5.686298528
23.255,-3.803407452
23.265,-2.822716376
23.275,-1.8421253
23.285,-0.704534225
23.295,-0.037743149
23.305,1.884347927
23.315,0.903739003
23.325,2.904230079
23.335,5.061721154
23.345,5.72861223
23.355,6.199303306
23.365,6.552294382
23.375,6.473885458
23.385,5.885476533
23.395,5.610867609
23.405,5.179358685
23.415,4.787049761
23.425,4.394840837
23.435,3.649431913
23.445,2.668822988
23.455,2.080414064
23.465,1.25660514
23.475,0.354396216
23.485,-0.547812708
23.495,-1.410821633
23.505,-2.352230557
23.515,-2.979839481
23.525,-3.882148405
23.535,-5.058957329
23.545,-6.039566254
23.555,-6.667175178
23.565,-7.098684102
23.575,-6.863393026
23.585,-6.70650195
23.595,-6.078910875
23.605,-5.137419799
23.615,-3.999828723
23.625,-2.666137647
23.635,-1.371746571
23.645,-0.194955495
23.655,1.60953558
23.665,5.963626656
23.675,2.943217732
23.685,3.492308808
23.695,5.218299884
23.705,5.061390959
23.715,5.806682035
23.725,5.845873111
23.735,5.414364187
23.745,5.610555263
23.755,5.257446338
23.765,4.943637414
23.775,4.51212849
23.785,3.727619566
23.795,2.668510642
23.805,1.491701717
23.815,0.589492793
23.825,-0.352016131
23.835,-0.901125055
23.845,-1.881833979
23.855,-2.901742903
23.865,-4.117751828
23.875,-5.294560752
23.885,-6.079169676
23.895,-6.7851786
23.905,-7.334387524
23.915,-7.295196449
23.925,-7.059805373
23.935,-6.628314297
23.945,-5.843823221
23.955,-4.823932145
23.965,-3.49024107
23.975,-1.999649994
23.985,-0.705158918
23.995,0.393132158
24.005,1.413023234
24.015,4.276614309
24.025,2.550605385
24.035,3.609696461
24.045,5.649487537
24.055,6.316378613
24.065,5.963269689
24.075,5.296460764
24.085,5.33565184
24.095,4.904142916
24.105,4.747233992
24.115,4.198025068
24.125,3.452716143
24.135,2.668207219
24.145,1.609098295
24.155,0.432289371
24.165,-0.509219553
24.175,-1.607528478
24.185,-2.588237402
24.195,-3.176646326
24.205,-3.68655525
24.215,-4.471164174
24.225,-5.294873098
24.235,-5.883282023
24.245,-6.197090947
24.255,-6.197099871
24.265,-6.197108795
24.275,-5.961817719
24.285,-5.412626644
24.295,-4.588835568
24.305,-3.568944492
24.315,-2.392253416
24.325,-1.17616234
24.335,0.157528735
24.345,3.923219811
24.355,1.138110887
24.365,3.648601963
24.375,5.727693039
24.385,5.570684114
24.395,6.11987519
24.405,6.433666266
24.415,5.962957342
24.425,5.609948418
24.435,5.256839494
24.445,5.178430569
24.455,4.668421645
24.465,4.040812721
24.475,3.295503797
24.485,2.314794873
24.495,1.373385948
24.505,0.039677024
24.515,-1.8040319
24.525,-2.980740824
24.535,-3.686849748
24.545,-4.706758673
24.555,-5.334367597
24.565,-6.197376521
24.575,-6.550485445
24.585,-6.981994369
24.595,-6.746603294
24.605,-6.746612218
24.615,-6.315121142
24.625,-5.648330066
24.635,-4.66763899
24.645,-3.569247914
24.655,-2.314056839
24.665,-0.941165763
24.675,0.274925313
24.685,1.098616389
24.695,2.550007465
24.705,2.39309854
24.715,2.706889616
24.725,3.687580692
24.735,4.864371768
24.745,5.452762844
24.755,6.472653919
24.765,6.198044995
24.775,5.727336071
24.785,5.844927147
24.795,5.452718223
24.805,4.982009298
24.815,4.275900374
24.825,3.68749145
24.835,2.785282526
24.845,1.529973602
24.855,-0.313635322
24.865,-1.568944247
24.875,-2.745753171
24.885,-3.726462095
24.895,-4.746271019
24.905,-5.648579943
24.915,-6.354588868
24.925,-6.825397792
24.935,-7.178406716
24.945,-6.86461564
24.955,-6.511524564
24.965,-6.040833489
24.975,-5.177842413
24.985,-4.040351337
24.995,-2.863560261
25.005,-1.490569185
25.015,-0.07847811
25.025,1.059112966
25.035,2.079004042
25.045,4.079495118
25.055,5.020986194
25.065,3.72647727
25.075,5.295568345
25.085,6.433059421
25.095,6.276150497
25.105,5.687741573
25.115,5.766232649
25.125,5.256223724
25.135,5.0209148
25.145,4.432505876
25.155,3.765596952
25.165,2.824188028
25.175,1.882679103
25.185,0.902070179
25.195,-0.313938745
25.205,-1.490747669
25.215,-2.785256593
25.225,-3.687465518
25.235,-4.981974442
25.245,-6.158783366
25.255,-6.51179229
25.265,-6.786401214
25.275,-6.472610138
25.285,-6.433419063
25.295,-6.041127987
25.305,-5.492036911
25.315,-4.707445835
25.325,-3.530654759
25.335,-2.393163684
25.345,-1.020172608
25.355,0.078118468
25.365,1.254909544
25.375,6.23670062
25.385,3.333891695
25.395,4.432282771
25.405,5.883673847
25.415,6.236664923
25.425,6.511255999
25.435,6.550447075
25.445,5.72673815
25.455,5.883629226
25.465,5.491320302
25.475,4.981411378
25.485,4.628302454
25.495,3.843793529
25.505,2.863084605
25.515,1.490175681
25.525,0.117266757
25.535,-1.138042167
25.545,-2.707151092
25.555,-3.648560016
25.565,-4.86456894
25.575,-6.041377864
25.585,-6.433686788
25.595,-7.139795713
25.605,-7.022104637
25.615,-6.669013561
25.625,-6.433722485
25.635,-5.688431409
25.645,-3.727140333
25.655,-2.589549258
25.665,-1.334258182
25.675,-0.079067106
25.685,1.09772397
25.695,2.078415046
25.705,4.745806121
25.715,2.980597197
25.725,4.392788273
25.735,5.765679349
25.745,5.804870425
25.755,5.7264615
25.765,5.491052576
25.775,5.059543652
25.785,5.294934728
25.795,4.941825804
25.805,4.431916879
25.815,3.961207955
25.825,3.058899031
25.835,2.078290107
25.845,1.176081183
25.855,-0.236127741
25.865,-2.001336666
25.875,-3.33504559
25.885,-4.276454514
25.895,-5.100263438
25.905,-5.845572362
25.915,-6.237881287
25.925,-6.669290211
25.935,-6.630099135
25.945,-6.590908059
25.955,-6.316316983
25.965,-5.963325908
25.975,-5.178734832
25.985,-4.158843756
25.995,-2.98205268
26.005,-1.648361604
26.015,-0.550070529
26.025,1.019020547
26.035,2.901811623
26.045,4.196302699
26.055,5.216193775
26.065,6.510684851
26.075,6.589075926
26.085,6.667567002
26.095,5.961458078
26.105,5.373049154
26.115,5.33384023
26.125,5.059231305
26.135,4.549322381
26.145,4.000113457
26.155,3.058604533
26.165,1.999495609
26.175,1.293486684
26.185,0.15587776
26.195,-0.903231164
26.205,-2.080040088
26.215,-2.943049012
26.225,-3.374557937
26.235,-4.276766861
26.245,-5.296675785
26.255,-6.002784709
26.265,-6.551993633
26.275,-6.708902557
26.285,-6.512711482
26.295,-6.355820406
26.305,-5.68902933
26.315,-4.865238254
26.325,-3.688447178
26.335,-2.472456103
26.345,-1.021065027
26.355,0.273426049
26.365,1.332517125
26.375,5.961208201
26.385,3.019199276
26.395,3.529190352
26.405,5.215881428
26.415,5.921972504
26.425,5.96116358
26.435,5.255054655
26.445,5.058945731
26.455,4.941236807
26.465,4.627427883
26.475,4.352818959
26.485,3.646710035
26.495,2.78380111
26.505,1.646192186
26.515,0.430183262
26.525,-0.746625662
26.535,-2.158834586
26.545,-3.100243511
26.555,-3.767152435
26.565,-4.394761359
26.575,-5.532370283
26.585,-5.924579207
26.595,-6.277688132
26.605,-6.434597056
26.615,-6.27770598
26.625,-6.042314904
26.635,-5.571623828
26.645,-4.904832752
26.655,-4.081041677
26.665,-3.021950601
26.675,-1.923559525
26.685,-0.864468449
26.695,0.116222627
26.705,3.018913702
26.715,0.979104778
26.725,2.155895854
26.735,5.09788693
26.745,5.176378006
26.755,6.156969081
26.765,6.431560157
26.775,6.353151233
26.785,6.039342309
26.795,5.568533385
26.805,5.25472446
26.815,4.784015536
26.825,4.195606612
26.835,2.665797688
26.845,1.881188764
26.855,1.17517984
26.865,0.312170915
26.875,-0.786238009
26.885,-2.237546933
26.895,-3.532055857
26.905,-4.512764781
26.915,-5.218873706
26.925,-5.88568263
26.935,-6.317191554
26.945,-6.513300478
26.955,-6.395709402
26.965,-6.238818327
26.975,-5.964227251
26.985,-5.336536175
26.995,-4.630545099
27.005,-3.728354023
27.015,-2.512262948
27.025,-1.374771872
27.035,-0.237180796
27.045,2.97941028
27.055,1.057301356
27.065,2.704792432
27.075,5.058383507
27.085,5.058374583
27.095,6.195965659
27.105,6.784356735
27.115,6.705847811
27.125,6.156638886
27.135,5.529029962
27.145,5.332921038
27.155,4.979912114
27.165,4.54840319
27.175,3.724594265
27.185,3.096985341
27.195,1.880876417
27.205,1.017967493
27.215,-0.119641431
27.225,-1.531850356
27.235,-3.61085928
27.245,-4.159968204
27.255,-4.905377128
27.265,-5.376086052
27.275,-5.768294976
27.285,-6.121403901
27.295,-6.160612825
27.305,-6.082221749
27.315,-5.964530673
27.325,-5.572239597
27.335,-4.905448522
27.345,-3.924757446
27.355,-2.86566637
27.365,-1.571175294
27.375,-0.355184218
27.385,3.253706857
27.395,1.292397933
27.405,2.704489009
27.415,4.234280085
27.425,4.665771161
27.435,5.921062236
27.445,6.548653312
27.455,6.274044388
27.465,5.921035464
27.475,5.29342654
27.485,5.371817616
27.495,5.136508691
27.505,4.626499767
27.515,4.116590843
27.525,3.331981919
27.535,2.508272995
27.545,1.48836407
27.555,0.507655146
27.565,-0.904453778
27.575,-2.395162702
27.585,-3.532671626
27.595,-4.042680551
27.605,-4.905689475
27.615,-5.533298399
27.625,-6.004007323
27.635,-6.317816247
27.645,-6.278625171
27.655,-6.082534096
27.665,-5.76864302
27.675,-5.101851944
27.685,-4.199660868
27.695,-2.905169792
27.705,-1.610678717
27.715,-0.433887641
27.725,0.821303435
27.735,3.017994511
27.745,1.723485587
27.755,3.802576662
27.765,4.822367738
27.775,5.920758814
27.785,6.19534989
27.795,6.430640966
27.805,5.920732041
27.815,5.528423117
27.825,5.646114193
27.835,5.253805269
27.845,4.861596345
27.855,4.194687421
27.865,3.292478496
27.875,2.037269572
27.885,1.252660648
27.895,-0.316348276
27.905,-1.6893572
27.915,-3.023066125
27.925,-3.689875049
27.935,-4.709783973
27.945,-5.376692897
27.955,-6.161201821
27.965,-6.514210746
27.975,-6.63191967
27.985,-6.475028594
27.995,-6.161237518
28.005,-5.768946442
28.015,-5.180555367
28.025,-4.199964291
28.035,-1.964073215
28.045,-0.747982139
28.055,0.311108937
28.065,3.135400013
28.075,1.527091088
28.085,2.664682164
28.095,4.74367324
28.105,5.763564316
28.115,5.645855392
28.125,6.273446467
28.135,6.038137543
28.145,5.292828619
28.155,5.096619695
28.165,4.861310771
28.175,4.547501846
28.185,3.959092922
28.195,3.292183998
28.205,2.154575074
28.215,1.48776615
28.225,0.546257225
28.235,-0.512851699
28.245,-1.571960623
28.255,-2.631069547
28.265,-3.297978471
28.275,-4.200187395
28.285,-5.06319632
28.295,-5.533905244
28.305,-6.122314168
28.315,-6.357623092
28.325,-6.200732016
28.335,-6.004640941
28.345,-5.455449865
28.355,-4.788658789
28.365,-3.690267713
28.375,-2.317376637
28.385,-1.022885562
28.395,-0.042294486
28.405,1.05609659
28.415,3.017387666
28.425,2.703578742
28.435,3.998069817
28.445,4.743360893
28.455,5.253251969
28.465,5.057143045
28.475,4.978734121
28.485,4.861025197
28.495,4.782516272
28.505,4.743307348
28.515,4.547198424
28.525,3.9587895
28.535,3.448780576
28.545,2.546571651
28.555,1.605162727
28.565,0.820553803
28.575,-0.356255121
28.585,-1.258464045
28.595,-2.08217297
28.605,-2.866781894
28.615,-3.768990818
28.625,-4.514299742
28.635,-5.377308666
28.645,-6.044117591
28.655,-6.122626515
28.665,-6.279535439
28.675,-5.887244363
28.685,-5.612653287
28.695,-5.024262211
28.705,-4.357471136
28.715,-3.41598006
28.725,-2.474588984
28.735,-1.336997908
28.745,-0.277906832
28.755,0.624284243
28.765,1.604975319
28.775,3.252466395
28.785,1.918757471
28.795,3.134748547
28.805,4.821439622
28.815,5.370630698
28.825,5.409821774
28.835,5.29221285
28.845,5.135303926
28.855,5.174495002
28.865,4.625286077
28.875,4.154577153
28.885,3.605368229
28.895,2.703159305
28.905,1.957850381
28.915,0.937941456
28.925,-0.395767468
28.935,-1.533376392
28.945,-2.827785316
28.955,-3.53389424
28.965,-4.200803165
28.975,-5.220712089
28.985,-5.848321013
28.995,-6.162129937
29.005,-6.319038861
29.015,-6.083747786
29.025,-5.88755671
29.035,-5.416865634
29.045,-4.749974558
29.055,-3.965483482
29.065,-2.984792406
29.075,-2.082601331
29.085,-0.984310255
29.095,-0.082119179
29.105,6.076471897
29.115,1.016262973
29.125,2.271454048
29.135,5.135045124
29.145,5.2526362
29.155,6.311827276
29.165,6.194118352
29.175,6.115609427
29.185,5.762600503
29.195,5.252591579
29.205,5.174182655
29.215,4.899573731
29.225,3.761964806
29.235,3.055855882
29.245,2.075246958
29.255,1.055338034
29.265,-0.04307089
29.275,-1.376779814
29.285,-2.710488739
29.295,-3.455797663
29.305,-4.475706587
29.315,-5.417115511
29.325,-5.966324435
29.335,-6.43703336
29.345,-6.711642284
29.355,-6.593951208
29.365,-6.319360132
29.375,-5.809469056
29.385,-5.260277981
29.395,-4.358086905
29.405,-3.181295829
29.415,-2.004504753
29.425,-0.670813677
29.435,0.466777398
29.445,3.212668474
29.455,1.76125955
29.465,3.094950626
29.475,5.056241702
29.485,5.644632778
29.495,5.919223853
29.505,6.350714929
29.515,5.840706005
29.525,5.487697081
29.535,5.369988157
29.545,5.056179232
29.555,4.899270308
29.565,4.232361384
29.575,3.33015246
29.585,2.702543536
29.595,1.525734611
29.605,0.545025687
29.615,-0.631783237
29.625,-3.220692161
29.635,-4.279801085
29.645,-4.94671001
29.655,-5.731218934
29.665,-6.319627858
29.675,-6.437336782
29.685,-6.398145706
29.695,-6.43735463
29.705,-6.241263555
29.715,-5.652872479
29.725,-4.946781403
29.735,-3.887690327
29.745,-2.906999251
29.755,-1.612508176
29.765,-0.4749171
29.775,2.702373976
29.785,0.780265052
29.795,2.349356128
29.805,5.565847203
29.815,5.526638279
29.825,6.389629355
29.835,6.664220431
29.845,6.468111507
29.855,5.997302583
29.865,5.605093658
29.875,5.448184734
29.885,5.17357581
29.895,4.506666886
29.905,3.800657962
29.915,2.937649037
29.925,2.074640113
29.935,1.172431189
29.945,-0.043677735
29.955,-1.338086659
29.965,-2.632595584
29.975,-3.652504508
29.985,-4.515513432
29.995,-5.496222356
30.005,-5.84923128
30.015,-6.359140205
30.025,-6.516049129
30.035,-6.241558053
30.045,-5.888466977
30.055,-5.260875901
30.065,-4.476384825
30.075,-3.33879375
30.085,-2.162002674
30.095,-0.867511598
30.105,0.191579478
30.115,2.937470554
30.125,0.819161629
30.135,2.858952705
30.145,5.094843781
30.155,5.369434857
30.165,5.957825933
30.175,6.428517008
30.185,5.997008084
30.195,5.64399916
30.205,5.094790236
30.215,5.055581312
30.225,4.545672387
30.235,4.074863463
30.245,3.525754539
30.255,2.819645615
30.265,1.917436691
30.275,0.936727767
30.285,-0.083181158
30.295,-1.456090082
30.305,-2.397599006
30.315,-3.37820793
30.325,-4.123516854
30.335,-4.790425779
30.345,-5.339534703
30.355,-5.614143627
30.365,-5.888752551
30.375,-5.888761475
30.385,-5.7318704
30.395,-5.574979324
30.405,-5.300388248
30.415,-4.594297172
30.425,-2.907606096
30.435,-1.770015021
30.445,-0.593223945
30.455,0.348167131
30.465,2.427158207
30.475,1.015049283
30.485,3.290140359
30.495,4.310031434
30.505,6.19292251
30.515,5.447613586
30.525,5.879104662
30.535,5.525995738
30.545,5.016086813
30.555,4.898377889
30.565,4.859168965
30.575,4.506060041
30.585,4.074551117
30.595,3.329242192
30.605,2.701633268
30.615,1.917124344
30.625,1.25021542
30.635,0.230306496
30.645,-1.064102429
30.655,-2.280211353
30.665,-3.300120277
30.675,-4.163029201
30.685,-5.026038125
30.695,-5.732147049
30.705,-6.085255974
30.715,-6.477464898
30.725,-6.281373822
30.735,-6.085282746
30.745,-5.69299167
30.755,-5.026100595
30.765,-4.045509519
30.775,-2.947118443
30.785,-1.691927367
30.795,-0.593536291
30.805,0.700954784
30.815,3.32904586
30.825,2.701436936
30.835,4.584328012
30.845,4.858919088
30.855,5.878810163
30.865,5.800301239
30.875,5.407992315
30.885,5.094183391
30.895,5.251074467
30.905,4.937265543
30.915,4.545056618
30.925,3.995847694
30.935,3.32893877
30.945,2.701329846
30.955,1.916820922
30.965,1.014611997
30.975,-0.436796927
30.985,-1.888205851
30.995,-3.182714775
31.005,-3.888823699
31.015,-5.026332624
31.025,-5.771641548
31.035,-6.477750472
31.045,-6.909259396
31.055,-6.94846832
31.065,-6.595477244
31.075,-6.203186169
31.085,-5.771695093
31.095,-4.869504017
31.105,-4.006512941
31.115,-2.869021865
31.125,-1.69223079
31.135,-0.515439714
31.145,0.347551362
31.155,2.975742438
31.165,1.955833514
31.175,3.289524589
31.185,5.211615665
31.195,6.035406741
31.205,6.270697817
31.215,6.192288893
31.225,5.643079968
31.235,5.407671044
31.245,5.21156212
31.255,4.897753196
31.265,4.309344272
31.275,3.720935348
31.285,2.701026423
31.295,1.681117499
31.305,0.739708575
31.315,-0.672500349
31.325,-2.045409273
31.335,-3.379118198
31.345,-3.889127122
31.355,-4.595136046
31.365,-5.22284497
31.375,-5.811253894
31.385,-6.125062819
31.395,-6.556571743
31.405,-6.478080667
31.415,-6.281989591
31.425,-5.928898515
31.435,-5.37980744
31.445,-4.359916364
31.455,-3.261525288
31.465,-2.124034212
31.475,-0.790343136
31.485,0.22954794
31.495,3.524639015
31.505,1.210230091
31.515,2.740021167
31.525,5.289812243
31.535,5.878203319
31.545,6.191994394
31.555,6.58418547
31.565,6.074276546
31.575,5.603567622
31.585,5.289758698
31.595,4.975949773
31.605,4.505140849
31.615,3.446031925
31.625,2.661523001
31.635,2.033914077
31.645,1.327805152
31.655,0.425596228
31.665,-0.633612696
31.675,-2.04572162
31.685,-3.457930544
31.695,-4.320939468
31.705,-4.948548393
31.715,-5.693857317
31.725,-6.125366241
31.735,-6.635275165
31.745,-6.635284089
31.755,-6.282293014
31.765,-6.164601938
31.775,-5.615410862
31.785,-4.909419786
31.795,-3.85022871
31.805,-2.908837635
31.815,-1.535946559
31.825,-0.202255483
31.835,1.249135593
31.845,3.092826669
31.855,2.229817744
31.865,4.26960882
31.875,5.838599896
31.885,6.701590972
31.895,6.780082048
31.905,6.623173124
31.915,5.799364199
31.925,5.642455275
31.935,5.563946351
31.945,5.132537427
31.955,4.465628503
31.965,3.877219578
31.975,2.896510654
31.985,1.99430173
31.995,0.817492806
32.005,-0.790816118
32.015,-3.615125043
32.025,-4.438833967
32.035,-5.341042891
32.045,-6.007951815
32.055,-6.439460739
32.065,-7.027869664
32.075,-6.988678588
32.085,-6.831787512
32.095,-6.439496436
32.105,-5.89030536
32.115,-5.066614284
32.125,-4.046723209
32.135,-2.869932133
32.145,-1.575441057
32.155,-0.398649981
32.165,0.817341095
32.175,2.73943217
32.185,1.719523246
32.195,3.641614322
32.205,5.289205398
32.215,6.152096474
32.225,6.583587549
32.235,6.622878625
32.245,5.995169701
32.255,5.681360777
32.265,5.485251853
32.275,4.936042929
32.285,4.622234004
32.295,4.03382508
32.305,3.445416156
32.315,2.464707232
32.325,1.837098308
32.335,0.738789383
32.345,-0.398819541
32.355,-1.497128465
